id lat lon provider
SHOD00GBR 52.243 -2.8859 INGV|SGO-EPND|UGA-CNRS
SNTG00ESP 42.8854 -8.5517 INGV|SGO-EPND|UGA-CNRS
SAS200DEU 54.511 13.6431 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
SHRE00GBR 52.7179 -2.7164 INGV|SGO-EPND|UGA-CNRS
SABA00SRB 44.7596 19.6967 INGV|UGA-CNRS|ROB-EUREF
SABS00GBR 55.8989 -2.1286 INGV|SGO-EPND|UGA-CNRS
RTAR00ITA 46.5024 13.5926 INGV|SGO-EPND|UGA-CNRS
SKEE00GBR 53.1419 0.3468 INGV|SGO-EPND|UGA-CNRS
SAVU00FIN 67.9608 28.9558 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
SACC00ITA 40.3849 15.3737 INGV|UGA-CNRS
SKEJ00DNK 56.1876 10.1798 INGV|SGO-EPND|UGA-CNRS
RUH100EST 57.783 23.2602 INGV|UGA-CNRS
SET100FRA 43.3998 3.7018 INGV|UGA-CNRS
SCHI00NLD 53.4773 6.1623 INGV|UGA-CNRS
GYOM00HUN 46.9324822669202 20.8259670723894 SGO-EPND
RUHN00EST 57.7823 23.2688 INGV|SGO-EPND|UGA-CNRS
SACS00ITA 42.849 11.9097 INGV|SGO-EPND|UGA-CNRS
SALB00ITA 39.877 16.346 INGV|SGO-EPND|UGA-CNRS
RUSA00FRA 43.9363 5.4656 INGV|SGO-EPND|UGA-CNRS
AAS200GRL 68.7194 -52.7932 UGA-CNRS
KILN00GBR 56.4549 -4.3207 INGV|SGO-EPND|UGA-CNRS
LJUT00SVN 46.5213 16.1943 INGV|UGA-CNRS
SOKL00POL 53.4085 23.4957 INGV|SGO-EPND|UGA-CNRS
SONS00ESP 39.6754 -3.964 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
SPRN00HUN 47.6836 16.5831 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
SPT000SWE 57.715 12.8913 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
SRNA00ESP 41.7932 -0.1627 INGV|SGO-EPND|UGA-CNRS
STEI00ESP 28.2977 -16.8155 SGO-EPND|UGA-CNRS
STNB00PRT 32.8102 -16.8869 INGV|SGO-EPND|UGA-CNRS
STPM00SPM 46.7778 -56.1682 UGA-CNRS
STRA00GBR 51.5446 0.0095 INGV|SGO-EPND|UGA-CNRS
SUBO00SRB 46.0995 19.6671 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
SUR400EST 59.4636 24.3803 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
ALXR00ROU 43.9699367783781 25.3266384433188 SGO-EPND
HANI00EST 58.6235 23.6328 INGV|SGO-EPND|UGA-CNRS
NISY00GRC 36.6109 27.1321 INGV|SGO-EPND
SKE800SWE 64.8792 21.0481 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
TKRG00REU -21.3087 55.7647 INGV|UGA-CNRS
TORA00EST 58.2655 26.4656 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
TORU00POL 53.0184 18.6349 INGV|SGO-EPND|UGA-CNRS
TPLT00ROU 46.9264 25.3602 INGV|UGA-CNRS
TRAE00NOR 66.4969 12.0879 INGV|UGA-CNRS
TRDS00NOR 63.3714 10.3192 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
TREM00ITA 42.1239 15.5108 INGV|UGA-CNRS
TRFB00AUT 47.928 15.8589 INGV|UGA-CNRS
TRNW00POL 50.0161 20.9841 INGV|SGO-EPND|UGA-CNRS
TRO100NOR 69.6627 18.9396 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
ACER00ITA 40.7867 15.9424 INGV|SGO-EPND|UGA-CNRS
CARG00ESP 37.5966 -0.9739 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
STA200SVN 45.9548 14.836 INGV|SGO-EPND|UGA-CNRS
UDIN00ITA 46.0372 13.253 INGV|UGA-CNRS
VEN100ITA 45.4306 12.3541 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
VENT00ITA 40.7947 13.4216 INGV|UGA-CNRS
VERI00GRC 40.5228 22.2044 SGO-EPND|UGA-CNRS
VHMO00ESP 28.179 -17.2658 UGA-CNRS
VIAR00ESP 38.1676 -3.0125 INGV|SGO-EPND|UGA-CNRS
VIGG00ITA 39.9861 16.1161 INGV|SGO-EPND|UGA-CNRS
VIGI00ITA 40.3359 15.9024 INGV|SGO-EPND|UGA-CNRS
VILH00ESP 38.7512 -2.8414 INGV|SGO-EPND|UGA-CNRS
VIRG00ITA 43.6308 10.5013 INGV|SGO-EPND|UGA-CNRS
VIS000SWE 57.6539 18.3673 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
VIS600SWE 57.6539 18.3674 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
VITO00ESP 42.8401 -2.6727 INGV|SGO-EPND|UGA-CNRS
VJOI00ESP 38.53 -0.1984 INGV|SGO-EPND|UGA-CNRS
VLAZ00PRT 38.719 -28.2455 INGV|SGO-EPND|UGA-CNRS
VLDS00ROU 45.8443 28.0808 INGV|UGA-CNRS
VRAP00ROU 45.8513 26.6498 INGV|SGO-EPND|UGA-CNRS
ALCO00ESP 38.698 -0.4735 INGV|SGO-EPND|UGA-CNRS
ALMR00ESP 36.8626697365031 -2.44087685223615 SGO-EPND
ALRA00ITA 41.7339166319718 14.0343890571534 SGO-EPND
JOGE00EST 58.7617 26.4077 INGV|SGO-EPND|UGA-CNRS
RUDI00ITA 46.0548 13.2274 SGO-EPND|UGA-CNRS
KAME00SVK 48.9346769416132 21.9941236634586 SGO-EPND
KAMK00UKR 51.6323479604136 24.9549282929212 SGO-EPND
SKYR00GRC 38.9044 24.5646 INGV|SGO-EPND|UGA-CNRS
KKSH00UKR 51.624109230355 24.9625476957012 SGO-EPND
WEAR00GBR 54.7491 -2.2304 INGV|SGO-EPND|UGA-CNRS
KLA200AUT 46.6068620975352 14.3193404012151 SGO-EPND
KLAI00LTU 55.6993270764236 21.1459911071438 SGO-EPND
KLCH00UKR 48.4277378600925 23.6959632260577 SGO-EPND
ALYT00LTU 54.3932722297067 24.0397024727523 SGO-EPND
ARJ600SWE 66.318 18.125 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
ATMI00ITA 43.334 12.2673 INGV|SGO-EPND|UGA-CNRS
BSSO00ITA 41.5461 14.5943 INGV|SGO-EPND|UGA-CNRS
KPER00SVN 45.5492 13.7299 INGV|UGA-CNRS
THUR00GBR 58.5812 -3.7263 INGV|UGA-CNRS
TOIL00EST 59.422 27.5366 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
CITT00ITA 45.639491666382 11.7946194438188 SGO-EPND
TOLF00ITA 42.064 12 INGV|SGO-EPND|UGA-CNRS
KOE200AUT 46.674239273858 13.0093459570589 SGO-EPND
KOL200FIN 67.2420363545945 24.1105174979223 SGO-EPND
KRBG00AUT 47.1462263689789 10.6268184657144 SGO-EPND
KRIK00FIN 62.2618995585614 21.4238649116215 SGO-EPND
KRTN00LTU 55.888111969362 21.2456288853087 SGO-EPND
AMAP00ITA 42.6265136106512 13.2923750283459 SGO-EPND
BUCE00ROU 45.4132 25.4703 INGV|UGA-CNRS
ANDU00ESP 38.0403793669395 -4.03030830237323 SGO-EPND
KUPA00UKR 49.7094400005666 37.6402005771398 SGO-EPND
SMLE00FRA 46.4112 -0.2219 INGV
ANK200TUR 39.8428 32.7753 INGV|SGO-EPND|UGA-CNRS
BRAS00ITA 44.1222 11.1131 INGV|SGO-EPND|UGA-CNRS
BULG00ITA 40.0782 15.3777 INGV|UGA-CNRS
KSUT00GRL 64.0707 -52.0077 INGV
KUAQ00GRL 68.587 -33.0527 INGV
HALA00HUN 46.4309068310827 19.4859789380087 SGO-EPND
HALV00FIN 61.0077743231029 25.4784531545235 SGO-EPND
LAMA00POL 53.8924 20.6699 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
TUO200FIN 60.4158 22.4433 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
ARDE00ITA 41.6122218524044 12.5367227335763 SGO-EPND
ARTS00UKR 46.0033067060758 29.4363291091164 SGO-EPND
ARZA00ITA 41.075222511928 9.39322240477481 SGO-EPND
THIL00FRA 49.2561 3.9544 INGV
ASKY00GRL 75.7261 -58.2574 INGV
CASC00PRT 38.6934 -9.4185 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
HELS00GBR 58.1153 -3.6494 INGV|SGO-EPND|UGA-CNRS
SGD100LVA 57.1488242277778 24.8927011527778 SGO-EPND
MALL00ESP 39.5526 2.6246 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
NFO100GBR 51.3745 1.4445 INGV|UGA-CNRS
OSSC00ITA 43.5237 11.2457 INGV|SGO-EPND|UGA-CNRS
SIGU00LVA 57.1488242117265 24.8927014767917 SGO-EPND
PORK00GBR 54.8419 -5.1199 INGV|SGO-EPND|UGA-CNRS
TLSE00FRA 43.5607 1.4809 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
VTRO00ESP 42.1747 -2.8467 INGV|SGO-EPND|UGA-CNRS
WEIW00GBR 51.101 0.0076 INGV|SGO-EPND|UGA-CNRS
LIVA00ESP 28.6102 -13.9276 UGA-CNRS
MCEL00ITA 40.3255 15.8015 INGV|SGO-EPND|UGA-CNRS
OTER00FRA 46.9149 1.0381 INGV
MURE00ROU 46.5581 24.5666 INGV|SGO-EPND|UGA-CNRS
ONOR00ESP 40.6071 -6.8214 INGV|SGO-EPND|UGA-CNRS
PAYR00FRA 43.5514 2.3397 INGV|SGO-EPND
AOST00ITA 45.7410278768504 7.34474969016542 SGO-EPND
AQRA00ITA 42.3658613534464 13.3743332914384 SGO-EPND
TN0100ESP 28.4772 -16.2412 INGV|SGO-EPND|UGA-CNRS
ADE000GLP 16.2969 -61.0865 UGA-CNRS
ARAD00ROU 46.1731972351045 21.3445862380392 SGO-EPND
BZR200ITA 46.4958 11.3382 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
CASE00ESP 41.8829 2.9042 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
UPP000SWE 59.8651 17.5902 INGV|SGO-EPND|UGA-CNRS
CAZA00ESP 37.9379 -5.7598 INGV|SGO-EPND|UGA-CNRS
AVET00ITA 40.3417498951268 17.7324998593718 SGO-EPND
CERT00ITA 41.9491 12.9818 INGV|SGO-EPND|UGA-CNRS
BAIS00ROU 44.0223308393375 23.3405280272316 SGO-EPND
BAJA00ITA 43.9036666670226 7.71891666628227 SGO-EPND
BALE00HUN 46.1811354634861 18.9399108729104 SGO-EPND
ICOL00ESP 39.8985 0.6847 INGV|SGO-EPND|UGA-CNRS
BAR900UKR 49.0689999695761 27.6716005480683 SGO-EPND
JUMA00ESP 38.5021 -1.3256 INGV|SGO-EPND|UGA-CNRS
KLSQ00GRL 66.9956 -50.6202 INGV|UGA-CNRS
LIDA00BLR 53.8906 25.3039 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
LINZ00AUT 48.3098 14.2831 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
AVRA00FRA 48.6818 -1.363 INGV
CACI00FRA 47.0569 3.9328 INGV
LANT00ESP 42.7154 -2.9809 INGV|SGO-EPND|UGA-CNRS
LUAR00ESP 43.5472 -6.5281 INGV|SGO-EPND
DOCO00FRA 49.1402 5.9345 INGV
LYNS00GRL 64.4305 -40.1981 INGV
MSMM00FRA 43.8107 6.1998 INGV
NAS100GBR 51.4008 -3.5513 INGV|UGA-CNRS
PAZO00ITA 45.8057 13.0526 INGV|SGO-EPND|UGA-CNRS
PNSA00ITA 42.2254 15.7451 INGV|UGA-CNRS
MTBT00FRA 48.4903 4.564 INGV
TA0400DNK 56.0951 10.5131 INGV
BACU00ALB 42.3636393278735 20.0722605823528 SGO-EPND
TECC00ROU 45.8416 27.4089 INGV|SGO-EPND|UGA-CNRS
ALKS00LVA 57.4397 27.0352 INGV|SGO-EPND|UGA-CNRS
BASH00UKR 47.404039945908 32.4366382648642 SGO-EPND
BAU100LVA 56.4058913027778 24.1861421027778 SGO-EPND
ULLO00GBR 57.9057 -5.1661 INGV|SGO-EPND|UGA-CNRS
AV0400ITA 40.9004 15.4386 INGV|SGO-EPND|UGA-CNRS
AVL100ESP 43.5579 -5.9131 INGV|SGO-EPND|UGA-CNRS
DZIA00POL 53.2303 20.1674 INGV|SGO-EPND|UGA-CNRS
UNPG00ITA 43.1194 12.3557 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
GJML00SRB 44.0246 20.4601 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
GRJF00FRA 45.3029 1.5139 INGV|SGO-EPND|UGA-CNRS
UZHL00UKR 48.632 22.2976 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
KROS00POL 49.6787 21.7746 INGV|SGO-EPND|UGA-CNRS
LAMP00ITA 35.4995 12.6057 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
TRRA00PRT 38.2908 -8.2192 INGV|SGO-EPND|UGA-CNRS
WTZR00DEU 49.1442 12.8789 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
ALV000SWE 61.231 14.0371 INGV|SGO-EPND
KUST00BGR 42.2837 22.7131 INGV|UGA-CNRS
PLES00FRA 47.0406 -0.8708 INGV
AJAC00FRA 41.9275 8.7626 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
AVEL00ESP 41.8816 0.7505 INGV|SGO-EPND|UGA-CNRS
IFU100DEU 47.4764 11.0632 INGV|UGA-CNRS
BALT00UKR 47.9296009950934 29.6058359212837 SGO-EPND
MANS00FRA 48.0186 0.1553 INGV|UGA-CNRS|ROB-EUREF
BERA00ALB 40.708171108722 19.9454798135808 SGO-EPND
PIET00ITA 43.4507 12.4019 INGV|SGO-EPND|UGA-CNRS
PIT100POL 51.4084 19.6891 INGV|UGA-CNRS
POTM00DEU 52.3793 13.0661 INGV|SGO-EPND|UGA-CNRS
PUIG00ESP 42.4157 1.8705 INGV|SGO-EPND|UGA-CNRS
ROVR00ITA 45.6469 11.0721 INGV|SGO-EPND|UGA-CNRS
BERY00UKR 46.8336049137149 33.3955048584789 SGO-EPND
BERZ00UKR 47.2043621722319 30.8977660388157 SGO-EPND
BEVE00ITA 44.1940833938029 9.7692221617875 SGO-EPND
BEZD00CZE 50.5086921101626 16.2292538545598 SGO-EPND
BIRZ00LTU 56.2008727532412 24.758246450341 SGO-EPND
SOCH00POL 52.2186 20.2426 INGV|SGO-EPND|UGA-CNRS
STRU00GBR 51.7396 -2.3014 INGV|SGO-EPND|UGA-CNRS
STVD00ESP 42.074 -6.0143 INGV|SGO-EPND|UGA-CNRS
TAR100POL 50.4516 18.8581 UGA-CNRS
TERC00PRT 38.719 -27.153 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
PSBR00ESP 42.0512 -6.6369 INGV|SGO-EPND|UGA-CNRS
RSTO00ITA 42.6584 14.0015 INGV|SGO-EPND|UGA-CNRS
BRDO00FRA 42.7746 9.4749 INGV
MNGA00ROU 43.8106 28.5586 INGV
SANO00GBR 50.6503 -1.213 INGV|SGO-EPND|UGA-CNRS
PAZA00BGR 42.231 24.34 INGV|UGA-CNRS
SBLS00FRA 47.8447 -0.3302 INGV
AMAR00PRT 38.2087 -7.2279 INGV|SGO-EPND|UGA-CNRS
SOFI00BGR 42.5561 23.3947 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
BIST00ROU 47.1288501378438 24.4939623242153 SGO-EPND
BLRA00ITA 41.8103611406291 13.5603330352615 SGO-EPND
SPAB00ESP 39.5459 -4.3517 INGV|SGO-EPND|UGA-CNRS
STON00GBR 52.8797 -2.1895 INGV|SGO-EPND|UGA-CNRS
AMMN00JOR 32.0284 35.8797 INGV|UGA-CNRS
BOCN00ITA 45.5997795823757 11.0342762593161 SGO-EPND
BOLC00ITA 45.5942555556947 11.2078444449801 SGO-EPND
BON100ITA 45.4006662473382 11.2842503807711 SGO-EPND
ANKR00TUR 39.8875 32.7586 INGV|SGO-EPND|ROB-EUREF
BFST00GBR 54.6485 -6.0063 INGV
BUIT00ESP 41.0006 -3.6369 INGV|SGO-EPND|UGA-CNRS
BUTE00HUN 47.4809 19.0565 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
BUZE00ROU 45.6191 21.6394 INGV|UGA-CNRS
KLOK00GRC 39.5647 22.0144 INGV|SGO-EPND|UGA-CNRS
MDVJ00RUS 56.0215 37.2145 INGV|SGO-EPND|ROB-EUREF
MDVO00RUS 56.0275 37.2236 INGV|UGA-CNRS|ROB-EUREF
MERS00TUR 36.5664 34.2559 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
AVGN00FRA 43.9336 4.8444 INGV
COAU00FRA 49.6436 3.5178 INGV
MSRU00ITA 38.2638 15.5083 INGV|SGO-EPND|UGA-CNRS
NAVA00ESP 39.8949 -5.5451 INGV|SGO-EPND|UGA-CNRS
OLK200FIN 61.191 21.5058 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
PGNL00ROU 44.9196 26.9768 INGV|UGA-CNRS
RIO100ESP 42.4642 -2.4261 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
BTAC00ITA 45.2578000000705 11.2782999993654 SGO-EPND
SONA00ESP 41.9922 1.5168 INGV|SGO-EPND|UGA-CNRS
SUN600SWE 62.2325 17.6598 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
MIK200GRL 68.1403 -31.4518 INGV
TARS00ITA 40.526 17.2816 INGV
ANTW00BEL 51.2035 4.4476 INGV|SGO-EPND|UGA-CNRS
AVIS00PRT 39.0566 -7.8895 INGV|SGO-EPND|UGA-CNRS
BLGR00UKR 49.9992099492271 26.4268583073154 SGO-EPND
BOLG00ITA 44.5002 11.3568 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
BRTS00BLR 52.0876 23.7134 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
BLNO00ITA 46.1376668433508 12.2057219346045 SGO-EPND
BOBB00ITA 44.7706106958276 9.38344470612574 SGO-EPND
CAOC00ITA 42.2895 13.4844 INGV|SGO-EPND|UGA-CNRS
IMAV00EST 58.7317 25.7684 INGV|UGA-CNRS
TURN00BEL 51.3129 4.9491 INGV|SGO-EPND|UGA-CNRS
VAAS00FIN 62.9612 21.7706 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
KIV200FIN 62.8199 25.7019 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
BORC00ITA 46.4372111581594 12.2181278334509 SGO-EPND
LEIJ00DEU 51.354 12.3741 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
MIL300ITA 45.4784 9.2292 INGV|UGA-CNRS
MNKW00BLR 53.9161 27.5659 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
MNSK00BLR 53.9161 27.5659 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
EZEV00FRA 43.7744 7.4973 INGV
BARR00GBR 56.9544 -7.5005 INGV|SGO-EPND|UGA-CNRS
BOVA00ITA 38.1441107207022 16.1670833661434 SGO-EPND
DERG00REU -21.2421 55.7204 INGV|UGA-CNRS
BRAI00ROU 45.2676696146622 27.9732581589175 SGO-EPND
ESH500DNK 55.4606 8.4431 INGV|SGO-EPND|UGA-CNRS
BREZ00SVK 48.8105047446914 19.6380124328498 SGO-EPND
BTRY00UKR 46.2540730732732 32.3136394901229 SGO-EPND
GAYD00GBR 52.1957 -1.4813 INGV|SGO-EPND|UGA-CNRS
HELG00DEU 54.1745 7.8931 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
KMS300DNK 55.7047 12.5362 INGV|UGA-CNRS
MODA00FRA 45.2138 6.7101 INGV|SGO-EPND|UGA-CNRS
MOGI00BLR 53.9187 30.326 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
MOPS00ITA 44.6294 10.9492 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
MPOZ00MTQ 14.4447 -60.859 UGA-CNRS
NEGR00ROU 46.8382 27.442 INGV|UGA-CNRS
ODBE00ROU 45.7632 27.0558 INGV|UGA-CNRS
WALL00GBR 60.2292 -1.5631 UGA-CNRS
SGIP00ITA 44.6355 11.1827 INGV|SGO-EPND|UGA-CNRS
TRRG00ESP 41.079 1.2132 INGV|SGO-EPND|UGA-CNRS
TRTU00EST 58.3926 26.6932 INGV|UGA-CNRS
UPAG00GRC 38.2917 21.7897 INGV
VFDC00PRT 37.715 -25.4357 INGV|SGO-EPND|UGA-CNRS
AVIL00ESP 40.6511222113915 -4.67932494299433 SGO-EPND
KERR00ATF -49.3522 70.2191 UGA-CNRS
BEIU00ROU 46.6694017707797 22.3514448789599 SGO-EPND
KNEZ00SVN 45.6253 14.24 INGV|UGA-CNRS
MCIA00ESP 37.9902 -1.1225 INGV|SGO-EPND|UGA-CNRS
BOLZ00ITA 46.4970554631572 11.3651668701766 SGO-EPND
MSVG00GRL 72.2408 -23.9129 INGV
BARS00ITA 42.3366 13.5816 INGV|SGO-EPND|UGA-CNRS
BOUI00FRA 42.867 1.1305 UGA-CNRS
BRBZ00ITA 46.7965555036714 11.9413333054196 SGO-EPND
BRGM00ITA 45.680277675275 9.65863945706776 SGO-EPND
BRMF00FRA 45.7261 4.9384 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
BRNO00ITA 45.9562500899553 10.3013327499065 SGO-EPND
FNG000GLP 16.0584 -61.6899 UGA-CNRS
BSL200AUT 46.970754237081 14.7859156546251 SGO-EPND
GRI100PRT 39.0404 -8.6417 INGV|UGA-CNRS
ISTA00TUR 41.1044 29.0193 INGV|SGO-EPND|UGA-CNRS
MOX200DEU 50.6422 11.6162 INGV|SGO-EPND|UGA-CNRS
BUDO00ITA 40.7097777253663 9.6990836699808 SGO-EPND
MUK200UKR 48.4458 22.7224 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
AYOR00ESP 39.0613 -1.0592 INGV|SGO-EPND
ISLD00FRA 47.4538 6.5889 INGV
AGDE00FRA 43.2964 3.4664 INGV|SGO-EPND|UGA-CNRS
NEHU00ROU 45.417221315544 26.3023310940369 SGO-EPND
NEMR00UKR 50.1031367917205 23.4350491914587 SGO-EPND
NERO00ITA 45.7119722008905 8.45469495685068 SGO-EPND
NET100ITA 41.4607499817571 12.6475001983928 SGO-EPND
NIC000ITA 41.0469444757878 14.3273886034012 SGO-EPND
NKPL00UKR 47.5674093641265 34.3928967843152 SGO-EPND
AIGL00FRA 44.1214 3.5813 INGV|SGO-EPND|UGA-CNRS
NKRS00UKR 46.9711339243086 31.9739588012394 SGO-EPND
ALPE00FRA 45.0866 6.0835 INGV|SGO-EPND|UGA-CNRS
ARGR00FRA 45.9465 7.0048 INGV|SGO-EPND|UGA-CNRS
ARUF00FRA 43.0996 -0.4311 INGV|SGO-EPND|UGA-CNRS
AUBU00FRA 48.2169 7.1967 INGV|SGO-EPND|UGA-CNRS
CAG100ITA 39.228 9.1101 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
CDRD00ESP 40.59 -6.5381 INGV|SGO-EPND|UGA-CNRS
CRNA00ESP 41.3363 -1.2216 INGV|SGO-EPND|UGA-CNRS
FCOA00PRT 41.0819 -7.1442 INGV|SGO-EPND|UGA-CNRS
EGIO00GRC 38.2546 22.0755 INGV|SGO-EPND|UGA-CNRS
ARGU00ESP 27.761 -15.6814 SGO-EPND|UGA-CNRS
BACA00ROU 46.5621 26.9122 INGV|UGA-CNRS|ROB-EUREF
BAUS00LVA 56.4058918255905 24.1861416858165 SGO-EPND
BOT100PRT 41.6929 -7.6581 INGV|UGA-CNRS
BRIS00ITA 44.2248 11.766 INGV|UGA-CNRS
CAFI00ITA 43.3292 11.9662 INGV|SGO-EPND|UGA-CNRS
CAGZ00ITA 39.1359 8.9728 INGV|SGO-EPND|ROB-EUREF
BUCH00UKR 48.9108107263112 25.3459488641205 SGO-EPND
BUZA00ROU 45.15048517465 26.8098731189831 SGO-EPND
BVDR00ITA 39.6181385005141 15.854750194169 SGO-EPND
CSOS00ESP 42.5119 0.4856 INGV|SGO-EPND|UGA-CNRS
DNG100IRL 54.6592 -8.0877 INGV|SGO-EPND|UGA-CNRS
GB1G00REU -21.2883 55.798 INGV|UGA-CNRS
HRIS00EST 59.2278 24.0142 INGV|UGA-CNRS
CAMM00ITA 37.6292499581514 12.7448892050572 SGO-EPND
CAVI00ITA 39.8154727409512 16.213167115746 SGO-EPND
HSCI00ITA 36.7938 14.7065 INGV|SGO-EPND|UGA-CNRS
NOVP00BLR 55.5345 28.6457 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
NRSK00GRL 79.155 -17.7254 INGV
ODSA00UKR 46.4315240439643 30.715136263988 SGO-EPND
OSTN00BEL 51.234 2.9395 INGV|SGO-EPND|UGA-CNRS
PNM100PRT 40.1701 -7.1755 INGV|UGA-CNRS
PPSH00NOR 77.0025 15.5384 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
LUBL00POL 51.2509 22.5547 INGV|SGO-EPND|UGA-CNRS
MIES00POL 52.7899 14.4768 INGV|SGO-EPND|UGA-CNRS
OUDE00BEL 50.8505 3.618 INGV|SGO-EPND|UGA-CNRS
PLNI00SVN 45.8296 14.2509 INGV|UGA-CNRS
GORN00FRA 48.4129 -0.8075 INGV
POTO00SVN 45.8909 13.8241 INGV|UGA-CNRS
SIVA00GRC 35.0177 24.812 INGV
SOSE00ITA 40.4425 9.459 INGV|UGA-CNRS
ZIGR00POL 51.9403 15.5143 INGV|SGO-EPND|UGA-CNRS
PRIE00FRA 43.2768 5.3727 INGV
ARA100SVN 46.4946 15.5088 INGV|SGO-EPND|UGA-CNRS
BAIO00PRT 41.1643 -8.034 INGV|SGO-EPND|UGA-CNRS
CAMN00ITA 44.4052773425296 8.28049972686985 SGO-EPND
BUDP00DNK 55.739 12.5 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
CASO00ESP 43.1819 -5.3424 INGV|SGO-EPND|UGA-CNRS
F56200GLP 16.0436 -61.6626 UGA-CNRS
FFT200MTQ 14.6015 -61.0633 UGA-CNRS
GDA100POL 54.3514 18.6411 INGV|UGA-CNRS
GLNM00IRL 53.6079 -8.5659 INGV|SGO-EPND|UGA-CNRS
CARZ00ITA 46.0423435132307 8.68020840560047 SGO-EPND
GRO000SWE 62.0603 12.3173 INGV|SGO-EPND|UGA-CNRS
CATZ00ITA 38.8272220430539 16.6202494044013 SGO-EPND
GSR100SVN 46.0481 14.5437 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
HEL200DEU 54.1863 7.8765 INGV|UGA-CNRS|ROB-EUREF
IZAN00ESP 28.3081 -16.4997 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
KAPS00GRC 36.1428 22.9997 INGV|UGA-CNRS
KRA100POL 50.0661 19.9205 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
CHP200FRA 48.4602 1.5009 INGV
OVIE00ESP 43.3593 -5.8553 INGV|SGO-EPND
RLSO00GRC 38.0558 21.4647 INGV|SGO-EPND|UGA-CNRS
BNA100PRT 37.2324 -8.1267 INGV|UGA-CNRS
BRON00FRA 45.7261 4.9384 SGO-EPND|UGA-CNRS
CGIA00ITA 45.2065222225413 12.2654583331544 SGO-EPND
CGNO00ITA 39.8333332879577 18.3473057857665 SGO-EPND
CASB00IRL 53.8508 -9.2873 INGV|SGO-EPND|UGA-CNRS|ROB-EUREF
CATT00GBR 54.3727 -1.7163 INGV|SGO-EPND|UGA-CNRS
CEUT00ESP 35.896 -5.3113 INGV|UGA-CNRS
CHUC00GBR 52.3588 -1.3315 INGV|UGA-CNRS
DEJ100ROU 47.1451021509555 23.8763452238272 SGO-EPND
HCRL00ITA 37.283 15.0324 INGV|SGO-EPND|UGA-CNRS
